Duration (in seconds),QID8,QID9,QID11,QID12,QID14,QID15,QID17,QID18,QID20,QID21,QID23,QID24,QID26,QID27,QID29,QID30,QID32,QID33,QID35,QID36,QID38,QID39,QID41,QID42,QID44,QID45,QID47,QID48,QID50,QID51,QID53,QID54,QID56,QID57,QID59,QID60,QID62,QID63,QID65,QID66,QID68,QID69,QID71,QID72,QID74,QID75,QID77,QID78,QID80,QID81,QID83,QID84,QID86,QID87,QID89,QID90,QID92,QID93,QID95,QID96,QID98,QID99,QID101,QID102,QID104,QID105,QID107,QID108,QID110,QID111,QID113,QID114,QID116,QID117,QID119,QID120,QID122,QID123,QID125,QID126,QID128,QID129,QID131,QID132,QID134,QID135,QID137,QID138,QID140,QID141,QID143,QID144,QID146,QID147,QID149,QID150,QID152,QID153,QID155,QID156,QID158,QID159,QID161,QID162,QID164,QID165,QID167,QID168,QID170,QID171,QID173,QID174,QID176,QID177,QID179,QID180,QID182,QID183,QID185,QID186,QID188,QID189,QID191,QID192,QID194,QID195,QID197,QID198,QID200,QID201,QID203,QID204,QID206,QID207,QID209,QID210,QID212,QID213,QID215,QID216,QID218,QID219,QID221,QID222,QID224,QID225,QID227,QID228,QID230,QID231,QID233,QID234,QID236,QID237,QID239,QID240,QID242,QID243,QID245,QID246,QID248,QID249,QID251,QID252,QID254,QID255,QID257,QID258,QID260,QID261,QID263,QID264,QID266,QID267,QID269,QID270,QID272,QID273,QID275,QID276,QID278,QID279,QID281,QID282,QID284,QID285,QID287,QID288,QID290,QID291,QID293,QID294,QID296,QID297,QID299,QID300,QID302,QID303,QID305,QID306,QID308,QID309,QID311,QID312,QID314,QID315,QID317,QID318,QID320,QID321,QID323,QID324,QID326,QID327,QID329,QID330,QID332,QID333,QID335,QID336,QID338,QID339,QID341,QID342,QID344,QID345,QID347,QID348,QID350,QID351,QID353,QID354,QID356,QID357,QID359,QID360,QID362,QID363,QID365,QID366,QID368,QID369,QID371,QID372,QID374,QID375,QID377,QID378,QID380,QID381,QID383,QID384,QID386,QID387,QID389,QID390,QID392,QID393,QID395,QID396,QID398,QID399,QID401,QID402,QID404,QID405,QID407,QID408,QID410,QID411,QID413,QID414,QID416,QID417,QID419,QID420,QID422,QID423,QID425,QID426,QID428,QID429,QID431,QID432,QID434,QID435,QID437,QID438,QID440,QID441,QID443,QID444,QID446,QID447,QID449,QID450,QID452,QID453,QID455,QID456,QID458,QID459,QID461,QID462,QID464,QID465,QID467,QID468,QID470,QID471,QID473,QID474,QID476,QID477,QID479,QID480,QID482,QID483,QID485,QID486,QID488,QID489,QID491,QID492,QID494,QID495,QID497,QID498,QID500,QID501,QID503,QID504,QID506,QID507,QID509,QID510,QID512,QID513,QID515,QID516,QID518,QID519,QID521,QID522,QID524,QID525,QID527,QID528,QID530,QID531,QID533,QID534,QID536,QID537,QID539,QID540,QID542,QID543,QID545,QID546,random
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,hands",5,"heart,area",3,,,,,,,,,,,,,,,,,"heart,country",3,"area,room",5,,,"hands,car",3,,,"wedding,performance",3,,,"performance,beer",3,,,"hair,legs",4.5,,,"baby,relationship",4.5,,,"sky,night",4,,,"phone,hair",5,"family,performance",3,,,,,,,"birthday,night",4,"heart,chocolate",3,,,,,"relationship,security",3,"food,weight",4,,,,,,,,,,,,,,,,,"heart,death",3,,,,,,,,,,,,,"family,phone",4,,,"street,weight",4,,,,,,,,,"artist,holiday",4,313662
399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,artist",3,,,,,,,"area,chocolate",1,,,,,,,,,"hands,legs",3,,,"heart,country",5,,,,,"hands,car",3,,,,,,,,,,,,,"room,area",3,,,,,,,,,"phone,hair",2,"text,performance",2,,,"business,family",2,,,"sky,night",5,,,,,,,"relationship,security",3,,,,,"city,night",3,,,"hair,eyes",5,"family,child",2,,,,,,,"heart,death",3,,,,,,,,,"wings,lady",2,"weight,room",4,"family,phone",3,,,,,,,"city,chocolate",2,,,"night,eyes",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363644
313,,,,,"heart,area",5,"birthday,road",2,,,"wedding,death",4,,,,,,,,,,,,,"area,legs",3,"weight,performance",3,,,"room,food",4,,,"business,beer",4,,,,,,,,,,,,,"birthday,sky",3,,,,,,,,,"business,family",2,,,,,,,"weight,birthday",4,,,,,,,,,,,"country,birthday",4,,,"family,child",4,,,,,,,"chocolate,death",4,,,,,,,,,"wings,lady",2,"holiday,weight",4,"family,birthday",4,,,"street,weight",3,,,"weight,chocolate",4,"hair,sky",3,,,"artist,legs",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783182
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,hands",5,,,,,,,"death,history",5,,,,,"country,road",5,"hands,legs",5,"area,country",5,"heart,performance",5,,,,,,,,,,,,,,,"performance,wedding",5,,,,,"baby,relationship",5,"wedding,history",5,,,,,,,,,"room,city",5,"business,family",5,,,,,"heart,chocolate",5,"weight,business",5,,,"relationship,security",5,,,,,,,"hands,country",5,,,,,,,,,,,,,,,"baby,friend",5,"history,performance",5,,,,,,,,,"birthday,night",5,"street,chocolate",5,,,weight,5,,,,,,,801906
308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,hands",3.5,,,,,,,"area,chocolate",2,,,,,"chocolate,area",2,"country,road",4,,,"birthday,area",3,,,,,,,"hands,car",4,,,"performance,weight",4,,,,,,,,,,,,,"weight,history",3,,,"text,road",2,,,"family,performance",3,"room,city",3.5,,,,,"sky,night",5,"heart,chocolate",2,,,,,,,"food,weight",4,,,"city,night",2,,,,,,,"death,child",3,"history,friend",2,,,,,,,,,,,,,,,,,,,,,,,"birthday,animal",3,"city,chocolate",3,,,,,"artist,legs",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837275
415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,area",2,,,"business,area",2,,,,,,,,,,,,,,,,,,,"hands,car",3,"birthday,food",4,,,"business,beer",4,,,,,"hair,legs",4,"chocolate,area",4,,,,,"sky,night",5,,,,,,,,,,,"chocolate,road",2,"birthday,sky",4,,,,,,,,,,,,,"beer,night",4,,,"hair,eyes",4,,,"beer,death",5,"history,friend",3,"road,apple",3.5,,,"performance,security",4,,,,,"wedding,night",4,"ocean,lady",3,,,"family,birthday",5,,,,,,,,,,,"eyes,beer",2,,,204482
407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,area",3,,,"business,area",3.5,,,,,,,,,,,,,,,"area,room",3,,,"hands,apple",3,,,"performance,weight",3,,,"performance,heart",3,,,"hair,holiday",3,"room,area",3,,,,,"sky,night",3,,,"phone,hair",3.5,,,,,,,"chocolate,road",3,"birthday,sky",4,,,,,,,,,"weight,birthday",3,"business,beer",3,,,,,,,,,"beer,death",3,,,"road,death",3,,,,,,,,,"evening,wedding",3.5,"wings,lady",2,"holiday,room",3,,,,,,,,,,,,,"night,beer",3,,,302366
358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,road",1,,,,,"performance,hair",5,"chocolate,area",2,,,,,,,,,"area,room",5,,,,,"birthday,room",4,"performance,weight",4,,,,,,,,,,,,,,,,,"text,road",4,"phone,hair",4,"text,performance",3,,,,,,,,,,,,,"friend,family",3,,,"weight,birthday",1,"business,money",4,,,,,"hair,eyes",3,"family,child",3,,,"history,friend",3,,,"heart,death",3,"performance,birthday",3,,,,,,,,,"holiday,room",3,"family,birthday",3,,,,,"birthday,god",2,,,,,,,,,845745
390,,,"area,hands",2,,,,,,,"wedding,history",2,,,,,,,"hands,legs",5,,,"heart,performance",4,"area,room",2,,,,,"room,food",5,,,,,"performance,heart",3,,,"holiday,legs",1,,,"relationship,text",3,,,"birthday,night",1,,,,,"family,performance",4,,,,,,,"birthday,night",4,,,,,,,,,,,,,,,,,,,"family,child",3.5,,,"birthday,friend",3,"road,death",5,,,"birthday,security",3,,,,,"evening,night",4,,,"holiday,weight",4,,,"birthday,night",4,,,,,"weight,city",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166173
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,hands",4,,,,,"road,room",2,,,,,,,"chocolate,area",2,"country,road",4,"hands,legs",5,,,,,,,"weight,performance",4,,,"birthday,food",4,,,,,,,"performance,family",5,,,"room,area",5,,,,,,,"text,road",4,,,,,"room,city",4,,,"chocolate,room",3,,,,,,,"friend,family",5,,,,,"business,beer",3,,,,,"hair,eyes",4,"family,child",5,,,,,,,,,"performance,security",3,"baby,friend",5,,,,,,,,,,,"birthday,training",3.5,,,"god,animal",4,,,,,,,,,670512
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beer,hands",5,"birthday,heart",,,,,,,,,,,,,,,,"area,country",5,"country,performance",5,,,,,"hands,apple",5,,,,,"road,business",5,,,"family,wedding",5,,,,,,,"wedding,weight",5,,,,,,,,,,,,,,,,,"heart,chocolate",5,business,5,,,"relationship,birthday",5,,,,,"city,night",5,country,5,,,,,beer,5,,,,,"chocolate,death",5,,,,,,,evening,5,"wings,lady",5,,,,,,,"chocolate,weight",5,,,"city,chocolate",5,,,,,"legs,holiday",5,556949
387,"hands,artist",3,,,,,,,"business,area",3,,,"performance,gift",3,,,,,,,"area,country",3,"country,performance",3,,,,,"hands,car",3,,,"wedding,performance",3,,,"performance,heart",3,,,,,"room,area",3,,,,,,,,,,,"family,performance",3,"room,city",3,,,"road,room",3,,,"heart,room",3,,,"friend,family",3,"relationship,security",3,"food,birthday",3,,,,,,,,,,,,,,,,,,,"performance,birthday",3,"baby,friend",3,"history,performance",3,,,,,,,,,,,,,"god,animal",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215208
485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"road,room",5,,,"death,history",3,,,"car,area",2,"country,road",3,"hands,legs",1,,,,,,,"weight,performance",2,,,"birthday,food",1,,,,,,,,,,,,,,,"wedding,weight",1,"birthday,night",2,,,"phone,birthday",2,,,,,,,"road,room",3,,,,,,,"friend,family",4,,,,,,,,,"hands,birthday",2,,,,,,,"history,friend",3,,,,,,,,,"history,performance",4,"evening,night",2,,,,,,,"birthday,training",3,"street,weight",3,"birthday,animal",4,,,"hair,phone",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522841
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"road,room",5,,,,,"gift,hair",4,,,"country,road",4,,,,,,,"area,room",4,"weight,legs",3,,,,,"performance,weight",4,,,,,,,,,"room,area",3,,,,,,,"text,road",3,,,,,,,"business,family",4,,,,,,,,,"friend,family",4,,,"food,weight",4,,,"beer,night",4,"hands,country",4,,,,,"death,child",4,,,,,,,"performance,security",4,,,,,,,,,"weight,room",4,"phone,birthday",3,"training,night",4,,,"birthday,animal",4,"city,chocolate",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408452
367,,,,,,,,,,,,,,,,,,,,,,,"heart,country",1,,,,,"hands,car",1,,,,,"road,business",1,"performance,heart",1,"performance,family",3,,,"room,area",3,,,,,"birthday,sky",3,"text,road",3,,,"family,performance",3,,,"weight,family",1,"chocolate,room",1,,,,,"weight,birthday",3,,,,,"food,birthday",1,,,"city,night",3,,,"hair,eyes",3,,,,,,,,,,,,,,,"history,performance",3,,,,,,,"family,birthday",1,,,"chocolate,weight",1,"birthday,animal",3,,,"hair,phone",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484910
495,"heart,hands",4,"beer,hands",3,,,,,,,,,,,"car,area",5,"country,road",4.5,"hands,legs",3,,,,,,,,,"hands,car",2.5,,,"performance,weight",4,,,"performance,heart",4,,,"hair,legs",4,"chocolate,area",2,"baby,relationship",4,"weight,history",3,,,,,"phone,birthday",3,,,,,,,,,,,,,,,,,,,,,"beer,money",4,,,,,,,,,,,"history,birthday",3,"road,death",5,,,"performance,security",4,"baby,friend",5,"history,performance",3,,,,,,,,,,,,,,,,,,,"night,beer",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355399
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hands,3,,,"birthday,area",3,,,,,,,,,,,,,,,"birthday,area",4,"heart,country",5,,,,,"hands,apple",3,"birthday,food",4,,,"road,business",2,,,,,,,,,,,"wedding,weight",1,,,,,,,,,,,,,"chocolate,room",4,,,"heart,room",3,"business,birthday",2,,,"relationship,security",4,,,,,"city,beer",3,country,3,,,,,"beer,death",4,,,,,death,2,,,,,,,,,"ocean,lady",4,,,,,,,"street,chocolate",4,,,city,2,,,,,artist,2,292681
208,"heart,hands",3,,,,,"birthday,road",3,,,,,"performance,gift",4,"car,area",4,,,"hands,birthday",3,,,,,"room,legs",3,"weight,performance",4,,,,,"wedding,performance",4,,,,,,,,,,,"relationship,text",3,"weight,history",4,,,,,,,,,,,,,,,,,"heart,room",3,,,,,"relationship,birthday",4,,,"business,beer",3,,,"hands,birthday",4,,,,,"death,child",4,,,,,,,,,"baby,friend",4,,,,,"wings,lady",3,,,,,"birthday,night",3,,,,,,,,,"night,beer",3,"artist,legs",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920478
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,hands",3,,,,,"business,area",2,,,,,,,,,,,,,"heart,country",5,,,,,"car,apple",1,,,,,,,"performance,heart",1,,,,,,,"baby,relationship",5,,,,,,,"phone,hair",1,,,,,"weight,family",5,,,,,"heart,room",3,,,,,,,weight,1,,,,,"hands,country",5,,,,,"beer,death",5,,,"road,death",5,"heart,death",1,,,,,,,,,,,"holiday,room",5,,,,,"street,chocolate",3,,,"weight,city",3,sky,1,"night,beer",3,"artist,holiday",5,799729
507,"hands,artist",4,"beer,hands",3,,,,,,,,,,,"car,chocolate",4,"chocolate,road",3,"hands,legs",3,,,,,,,,,"car,apple",4,,,"performance,weight",3,,,"performance,heart",2,,,"hair,legs",2,"room,area",3,"relationship,text",4,"weight,history",4,,,,,"phone,hair",4,,,,,,,,,,,,,,,,,,,,,"business,money",4,,,,,,,,,,,"history,birthday",4,"road,death",3,,,"performance,security",3,"baby,friend",4,"history,performance",4,,,,,,,,,,,,,,,,,,,"night,beer",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699244
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,artist",3,,,,,,,"business,area",4,,,,,,,,,"hands,legs",3,,,"heart,performance",1,,,,,"hands,apple",4,,,,,,,"performance,heart",2,,,"hair,holiday",2,,,,,"weight,history",4,"birthday,night",1,,,"phone,birthday",1,,,,,"business,family",2,,,,,,,,,,,birthday,5,"food,weight",5,"business,money",4,,,,,,,,,,,,,,,,,"performance,security",4,,,"history,performance",2,"evening,wedding",4,"ocean,lady",2,,,,,,,,,"birthday,animal",3,,,,,,,"artist,legs",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620605
540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,chocolate",2,"death,history",5,,,,,"country,road",3,,,"birthday,country",1,,,,,,,"car,apple",3,"birthday,room",1,"performance,weight",5,,,,,,,,,,,,,"wedding,weight",4,"birthday,sky",4,"text,road",2,"phone,hair",1,"text,performance",2,"training,city",2,,,,,"sky,night",5,"heart,chocolate",1,,,,,,,"food,weight",4,,,"city,night",4,,,,,,,"death,child",3,"history,friend",3,,,,,,,,,,,,,,,,,,,,,,,,,"weight,city",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434412
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,beer",3.5,,,"road,room",3,,,"death,history",3,,,"car,area",3,,,"hands,legs",4,,,,,,,,,,,,,"wedding,weight",3,,,,,,,"holiday,legs",3,,,,,"weight,history",3,,,,,"phone,birthday",3,,,"room,training",3,"business,family",3,,,,,,,"weight,birthday",3,,,,,,,,,,,,,,,,,,,,,"death,apple",3,"heart,chocolate",4,,,"phone,baby",3,,,"wedding,night",3,,,"holiday,room",3,,,"training,night",3,,,,,"weight,city",3,,,"eyes,beer",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515645
400,"hands,artist",4,,,,,"road,room",1,,,,,"performance,hair",4,"car,area",4,,,"hands,legs",3,,,,,"area,room",4,"weight,performance",2,,,,,"performance,weight",4,,,,,,,,,,,"baby,text",3,"wedding,weight",4,,,,,,,,,,,,,,,,,"heart,room",4,,,,,"relationship,security",4,,,"business,money",4,,,"hands,birthday",2,,,,,"death,child",4,,,,,,,,,"baby,friend",4,,,,,"wings,lady",2,,,,,"birthday,night",3,,,,,,,,,"night,beer",5,"artist,holiday",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585786
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,hands",4,,,,,,,"business,chocolate",2,,,,,,,,,,,"birthday,area",3,,,"area,room",1,,,"hands,car",3,,,,,"road,business",3,,,,,"hair,legs",2,,,,,,,,,,,,,,,,,"business,family",2,"road,room",2,"sky,night",5,,,,,,,,,,,"business,money",3,,,,,"hair,eyes",4,"god,family",1,"death,child",2,"history,birthday",4,"road,apple",2,,,,,"baby,friend",4,,,,,"ocean,lady",2,,,"family,birthday",1,,,,,,,"city,chocolate",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701205
