StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID9,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID18,QID19,QID20,QID21,QID22,QID23,QID24,QID25,QID27,QID28,QID29,QID30,QID31,QID32,QID33,QID34,QID36,QID37,QID38,QID39,QID40,QID41,QID42,QID43,QID45,QID46,QID47,QID48,QID49,QID50,QID51,QID52,QID54,QID55,QID56,QID57,QID58,QID59,QID60,QID61,QID63,QID64,QID65,QID66,QID67,QID68,QID69,QID70,QID72,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID81,QID82,QID83,QID84,QID85,QID86,QID87,QID88,QID90,QID91,QID92,QID93,QID94,QID95,QID96,QID97,QID99,QID100,QID101,QID102,QID103,QID104,QID105,QID106,QID108,QID109,QID110,QID111,QID112,QID113,QID114,QID115,QID117,QID118,QID119,QID120,QID121,QID122,QID123,QID124,QID126,QID127,QID128,QID129,QID130,QID131,QID132,QID133,QID135,QID136,QID137,QID138,QID139,QID140,QID141,QID142,QID144,QID145,QID146,QID147,QID148,QID149,QID150,QID151,QID153,QID154,QID155,QID156,QID157,QID158,QID159,QID160,QID162,QID163,QID164,QID165,QID166,QID167,QID168,QID169,QID171,QID172,QID173,QID174,QID175,QID176,QID177,QID178,QID180,QID181,QID182,QID183,QID184,QID185,QID186,QID187,QID189,QID190,QID191,QID192,QID193,QID194,QID195,QID196,QID198,QID199,QID200,QID201,QID202,QID203,QID204,QID205,QID207,QID208,QID209,QID210,QID211,QID212,QID213,QID214,QID216,QID217,QID218,QID219,QID220,QID221,QID222,QID223,QID225,QID226,QID227,QID228,QID229,QID230,QID231,QID232,QID234,QID235,QID236,QID237,QID238,QID239,QID240,QID241,QID243,QID244,QID245,QID246,QID247,QID248,QID249,QID250,QID252,QID253,QID254,QID255,QID256,QID257,QID258,QID259,QID261,QID262,QID263,QID264,QID265,QID266,QID267,QID268,QID270,QID271,QID272,QID273,QID274,QID275,QID276,QID277,QID279,QID280,QID281,QID282,QID283,QID284,QID285,QID286,QID288,QID289,QID290,QID291,QID292,QID293,QID294,QID295,QID297,QID298,QID299,QID300,QID301,QID302,QID303,QID304,QID306,QID307,QID308,QID309,QID310,QID311,QID312,QID313,QID315,QID316,QID317,QID318,QID319,QID320,QID321,QID322,QID324,QID325,QID326,QID327,QID328,QID329,QID330,QID331,QID333,QID334,QID335,QID336,QID337,QID338,QID339,QID340,QID342,QID343,QID344,QID345,QID346,QID347,QID348,QID349,QID351,QID352,QID353,QID354,QID355,QID356,QID357,QID358,QID360,QID361,QID362,QID363,QID364,QID365,QID366,QID367,mTurkCode
2/20/18 20:16,2/20/18 20:25,IP Address,*******,100,505,TRUE,2/20/18 20:25,R_1CeZkWhHGrKSbNz,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"car,money","car,child","apple,child","country,apple","country,child","car,money","country,child","car,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"morning,room","hands,morning","child,morning","child,morning","child,hands","child,hands","child,room","child,hands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"boy,text","eyes,boy","boy,god","sky,god","eyes,text","boy,text","god,text","sky,god","eyes,lady","history,lady","eyes,lady","eyes,history","eyes,sky","history,lady","eyes,sky","eyes,birthday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,holiday","baby,child","city,holiday","baby,child","baby,child","chocolate,holiday","baby,child","baby,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99073429
2/20/18 20:17,2/20/18 20:25,IP Address,*******,100,459,TRUE,2/20/18 20:25,R_ZI8S9BBGtA8a1uF,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,lady","lady,wedding","chocolate,lady","sky,wedding","lady,wedding","sky,chocolate","eyes,chocolate","eyes,chocolate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,chocolate","family,child","child,girl","city,family","child,girl","family,child","city,family","child,girl",,,,,,,,,,,,,,,,,"beauty,relationship","area,feelings","feelings,relationship","area,feelings","area,relationship","street,area","feelings,relationship","beauty,feelings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,evening","evening,performance","business,performance","country,evening","car,business","evening,performance","car,business","car,performance",,,,,,,,,,,,,,,,,"artist,child","artist,child","artist,food","food,security","food,child","artist,security","security,text","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87235022
2/20/18 20:20,2/20/18 20:25,IP Address,*******,100,322,TRUE,2/20/18 20:25,R_3I9mebpAADczhFA,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dog,death","city,death","dog,death","dog,city","dog,death","phone,city","dog,apple","apple,city",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"god,relationship","animal,relationship","car,relationship","car,animal","god,relationship","phone,animal","god,relationship","car,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,performance","business,evening","business,performance","country,evening","car,business","country,evening","country,performance","car,performance",,,,,,,,,"child,chocolate","baby,child","baby,holiday","baby,city","baby,child","chocolate,holiday","baby,child","baby,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,artist","area,artist","sky,road","sky,wings","area,wings","sky,artist","sky,wings","area,artist",45781782
2/20/18 20:15,2/20/18 20:25,IP Address,*******,100,632,TRUE,2/20/18 20:25,R_2agDmR1YIYHMwx9,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dog,country","child,dog","child,family","child,dog","country,family","country,family","child,country","dog,legs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,street","car,street","car,gift","city,food","gift,street","gift,city","city,food","car,gift",,,,,,,,,,,,,,,,,,,,,,,,,"child,text","food,child","artist,food","food,security","artist,child","artist,child","security,text","artist,child","artist,country","artist,morning","artist,morning","artist,country","child,morning","artist,child","artist,child","artist,child",,,,,,,,,"feelings,girl","feelings,girl","security,food","feelings,girl","feelings,girl","business,security","business,girl","feelings,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72025797
2/20/18 20:19,2/20/18 20:25,IP Address,*******,100,404,TRUE,2/20/18 20:25,R_3PaWdzb4VZwbe49,*******,*******,*******,*******,*******,*******,anonymous,EN,"girl,lady","lady,performance","girl,lady","girl,performance","car,city","girl,lady","girl,lady","girl,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,hair","city,road","road,hair","city,eyes","road,eyes","city,eyes","city,hair","city,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,hands","city,family","city,hands","hands,weight","city,family","family,security","city,family","city,hands",,,,,,,,,"hands,legs","hands,feelings","friend,wedding","friend,wedding","legs,feelings","feelings,wedding","feelings,friend","feelings,friend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,artist","artist,street","artist,wedding","child,artist","death,artist","child,wedding","artist,wedding","child,artist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29269434
2/20/18 20:19,2/20/18 20:25,IP Address,*******,100,386,TRUE,2/20/18 20:26,R_1PZbn6pebFLGhI2,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"area,animal","holiday,room","area,room","area,animal","hands,animal","area,room","area,room","animal,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,car","morning,night","morning,car","morning,artist","artist,country","artist,car","night,country","night,car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,eyes","history,text","history,text","heart,history","heart,phone","heart,phone","heart,eyes","heart,phone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"boy,performance","boy,girl","boy,girl","boy,girl","boy,girl","boy,girl","boy,girl","girl,performance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,text","artist,child","artist,text","food,child","artist,child","artist,child","artist,security","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57750044
2/20/18 20:14,2/20/18 20:26,IP Address,*******,100,728,TRUE,2/20/18 20:26,R_24HPYgSxKYUZW9O,*******,*******,*******,*******,*******,*******,anonymous,EN,"girl,lady","lady,performance","lady,performance","girl,performance","lady,city","lady,car","girl,lady","lady,car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,lady","heart,lady","heart,lady","heart,sky","country,hands","heart,lady","hands,lady","heart,lady",,,,,,,,,,,,,,,,,"eyes,lady","eyes,lady","eyes,lady","lady,wedding","lady,wedding","eyes,lady","chocolate,lady","sky,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,lady","sky,lady","eyes,lady","eyes,lady","eyes,lady","history,lady","eyes,lady","eyes,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","hair,child","food,friend","child,friend","child,friend","child,friend","child,friend","child,friend",,,,,,,,,20344577
2/20/18 20:22,2/20/18 20:26,IP Address,*******,100,241,TRUE,2/20/18 20:26,R_30173QzeZctqU3v,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"country,child","country,apple","apple,child","country,apple","country,apple","country,apple","car,apple","country,apple","animal,holiday","hands,animal","hands,animal","hands,animal","animal,holiday","hands,animal","animal,holiday","area,hands","birthday,evening","road,birthday","birthday,evening","road,birthday","road,birthday","birthday,evening","city,road","road,birthday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,birthday","artist,country","birthday,morning","country,birthday","country,morning","artist,birthday","country,morning","artist,country",,,,,,,,,,,,,,,,,"beauty,feelings","ocean,beauty","beauty,feelings","beauty,feelings","area,feelings","ocean,feelings","beauty,feelings","ocean,feelings",,,,,,,,,,,,,,,,,,,,,,,,,29354770
2/20/18 20:14,2/20/18 20:26,IP Address,*******,100,738,TRUE,2/20/18 20:26,R_3RqHd2eNA8YPJNd,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"area,room","holiday,room","area,room","area,animal","hands,animal","hands,room","hands,holiday","hands,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,morning","country,city","city,morning","city,morning","animal,morning","animal,hands","animal,hands","animal,city",,,,,,,,,,,,,,,,,,,,,,,,,"animal,relationship","animal,relationship","car,relationship","animal,god","car,phone","phone,animal","phone,relationship","phone,animal",,,,,,,,,"child,artist","street,wedding","artist,wedding","child,death","child,death","child,artist","artist,wedding","child,artist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,holiday","baby,child","city,holiday","city,holiday","baby,child","chocolate,city","baby,child","baby,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83715493
2/20/18 20:15,2/20/18 20:26,IP Address,*******,100,684,TRUE,2/20/18 20:27,R_xmFGUeItbVSv7vX,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,car","morning,country","night,car","morning,car","morning,artist","artist,car","morning,night","night,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"street,area","area,baby","car,baby","car,area","car,baby","car,street","street,baby","area,baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,boy","sky,god","eyes,text","sky,god","eyes,text","eyes,boy","eyes,sky","sky,god",,,,,,,,,,,,,,,,,"baby,training","dog,road","road,training","baby,dog","baby,dog","baby,dog","sky,training","road,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"friend,hair","wings,beauty","beauty,hair","wings,friend","beauty,hair","beauty,hair","child,wings","friend,hair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41290295
2/20/18 20:19,2/20/18 20:27,IP Address,*******,100,429,TRUE,2/20/18 20:27,R_3L4iMdkbLN10eB3,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,"child,baby","money,apple","child,money","money,food","child,baby","child,money","child,money","apple,food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,heart","country,heart","heart,lady","heart,sky","hands,heart","hands,lady","heart,lady","heart,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,eyes","heart,eyes","heart,eyes","eyes,history","phone,text","heart,phone","eyes,text","heart,history",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,boy","eyes,god","eyes,god","eyes,sky","eyes,sky","boy,text","eyes,god","sky,god",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,dog","dog,chocolate","dog,girl","car,dog","boy,girl","boy,girl","dog,chocolate","car,chocolate",,,,,,,,,,,,,,,,,22239354
2/20/18 20:18,2/20/18 20:27,IP Address,*******,100,526,TRUE,2/20/18 20:27,R_2EuU7uQqdLRRhmj,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"child,money","car,child","country,child","car,country","child,money","apple,child","car,apple","car,apple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wings,hands","child,hands","wings,hands","wings,morning","child,hands","wings,morning","child,room","child,hands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"girl,beauty","performance,phone","boy,girl","boy,girl","beauty,phone","beauty,performance","boy,girl","boy,performance",,,,,,,,,,,,,,,,,,,,,,,,,"chocolate,city","baby,child","chocolate,holiday","child,chocolate","child,chocolate","chocolate,city","baby,child","baby,chocolate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,wings","ocean,beauty","ocean,feelings","area,wings","area,ocean","feelings,wings","beauty,wings","area,ocean",,,,,,,,,,,,,,,,,,,,,,,,,67537946
2/20/18 20:14,2/20/18 20:27,IP Address,*******,100,764,TRUE,2/20/18 20:27,R_6kZVzu6iGxlcuaJ,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,weight","city,birthday","road,evening","road,birthday","road,evening","road,birthday","road,weight","road,evening",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,street","street,baby","area,baby","car,baby","car,baby","car,god","street,god","car,baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,performance","car,business","evening,performance","country,evening","business,evening","car,country","country,business","car,evening",,,,,,,,,,,,,,,,,,,,,,,,,"country,child","child,morning","artist,morning","artist,country","country,child","artist,child","artist,child","artist,child","gift,phone","business,gift","training,phone","business,road","gift,road","training,phone","training,road","business,gift",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13540001
2/20/18 20:24,2/20/18 20:27,IP Address,*******,100,204,TRUE,2/20/18 20:27,R_2yr2neZyziQizVN,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,eyes","holiday,birthday","holiday,birthday","birthday,eyes","food,ocean","holiday,birthday","food,holiday","food,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,morning","city,hands","animal,country","city,hands","city,morning","city,hands","country,hands","animal,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"boy,performance","boy,girl","boy,girl","boy,girl","boy,girl","boy,girl","boy,girl","beauty,performance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"food,child","artist,food","artist,food","child,security","child,security","artist,child","artist,security","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,"beauty,wings","ocean,feelings","beauty,feelings","area,feelings","area,ocean","area,feelings","area,feelings","area,feelings",,,,,,,,,,,,,,,,,,,,,,,,,61201110
2/20/18 20:23,2/20/18 20:27,IP Address,*******,100,225,TRUE,2/20/18 20:27,R_ULcHgI7ZnFRtWNj,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"child,money","country,child","car,money","country,apple","apple,child","car,money","country,child","car,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"morning,country","night,artist","night,car","morning,country","artist,car","morning,country","morning,country","night,artist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dog,city","apple,city","dog,death","dog,apple","city,death","phone,city","dog,apple","dog,city",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"chocolate,holiday","baby,child","baby,holiday","city,holiday","city,holiday","child,chocolate","baby,child","baby,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,wings","area,artist","sky,road","area,sky","sky,wings","area,road","sky,wings","artist,road",99459624
2/20/18 20:21,2/20/18 20:27,IP Address,*******,100,358,TRUE,2/20/18 20:27,R_1Fhzx5wX8AB3y2I,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,"child,baby","child,baby","child,baby","money,food","child,baby","money,apple","money,food","apple,food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wings,room","child,morning","child,morning","child,morning","child,hands","child,morning","child,wings","morning,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"family,security","city,security","family,security","security,weight","city,hands","family,hands","city,security","hands,weight",,,,,,,,,,,,,,,,,,,,,,,,,"eyes,sky","sky,lady","eyes,lady","history,lady","eyes,lady","history,lady","eyes,lady","sky,birthday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,dog","dog,boy","boy,girl","dog,boy","boy,girl","dog,boy","dog,chocolate","car,chocolate",,,,,,,,,,,,,,,,,12336735
2/20/18 20:22,2/20/18 20:28,IP Address,*******,100,318,TRUE,2/20/18 20:28,R_Rajeii0RifCAbsd,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,hair","city,road","eyes,hair","eyes,weight","road,eyes","city,weight","city,road","city,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,legs","legs,sky","car,sky","car,legs","car,legs","car,death","car,legs","car,death",,,,,,,,,,,,,,,,,"street,area","area,baby","car,baby","car,area","car,baby","area,god","street,area","area,baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,performance","car,evening","evening,performance","country,evening","business,performance","country,evening","business,performance","country,performance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,security","business,security","food,girl","feelings,girl","business,girl","business,girl","business,girl","feelings,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94166054
2/20/18 20:14,2/20/18 20:28,IP Address,*******,100,806,TRUE,2/20/18 20:28,R_1jx4MH2pvl2YIsx,*******,*******,*******,*******,*******,*******,anonymous,EN,"car,city","lady,performance","lady,city","girl,performance","lady,city","lady,car","lady,car","girl,lady",,,,,,,,,,,,,,,,,,,,,,,,,"city,weight","road,birthday","city,road","birthday,weight","birthday,weight","city,birthday","road,evening","city,evening",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,street","car,city","car,gift","gift,food","city,street","gift,food","city,street","car,gift",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country","child,morning","artist,morning","artist,country","artist,child","artist,country","birthday,child","artist,child",,,,,,,,,"security,feelings","feelings,food","feelings,food","feelings,girl","business,feelings","business,feelings","feelings,girl","feelings,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38146554
2/20/18 20:22,2/20/18 20:28,IP Address,*******,100,358,TRUE,2/20/18 20:28,R_2fdR782v7ZmujBv,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,hair","eyes,hair","road,hair","eyes,weight","road,eyes","road,weight","city,road","city,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,legs","death,legs","car,sky","death,sky","street,sky","street,death","legs,sky","car,death",,,,,,,,,,,,,,,,,"street,area","baby,god","area,baby","car,area","car,baby","car,god","street,area","area,baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,performance","country,evening","business,performance","country,evening","business,performance","car,country","business,performance","car,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"security,feelings","security,feelings","business,food","feelings,girl","business,feelings","business,security","food,girl","feelings,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21227765
2/20/18 20:14,2/20/18 20:28,IP Address,*******,100,857,TRUE,2/20/18 20:28,R_eKVcWfLHFFOkZ9v,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"area,animal","holiday,room","area,room","animal,holiday","animal,room","area,holiday","area,holiday","animal,room",,,,,,,,,"dog,security","beauty,holiday","dog,security","beauty,holiday","beauty,holiday","dog,security","dog,security","dog,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,city","city,hands","city,morning","city,morning","country,city","animal,hands","animal,city","animal,city",,,,,,,,,,,,,,,,,"eyes,lady","eyes,lady","eyes,lady","eyes,lady","sky,birthday","history,lady","sky,lady","eyes,lady",,,,,,,,,,,,,,,,,"child,artist","artist,street","child,artist","child,death","death,artist","child,artist","artist,wedding","child,artist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64461275
2/20/18 20:16,2/20/18 20:28,IP Address,*******,100,750,TRUE,2/20/18 20:28,R_1qahBb56iqFIdql,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,weight","city,evening","road,weight","city,weight","evening,weight","city,evening","road,evening","road,evening",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,eyes","holiday,birthday","food,ocean","holiday,eyes","food,ocean","holiday,birthday","food,eyes","food,holiday",,,,,,,,,,,,,,,,,"car,legs","street,sky","car,legs","car,death","car,street","car,death","street,sky","car,death",,,,,,,,,,,,,,,,,"street,area","street,area","area,baby","car,area","car,baby","area,god","street,baby","area,baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"training,gift","phone,road","business,road","training,road","business,training","gift,road","training,gift","business,gift",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45185814
