Duration (in seconds),QID8,QID9,QID11,QID12,QID14,QID15,QID17,QID18,QID20,QID21,QID23,QID24,QID26,QID27,QID29,QID30,QID32,QID33,QID35,QID36,QID38,QID39,QID41,QID42,QID44,QID45,QID47,QID48,QID50,QID51,QID53,QID54,QID56,QID57,QID59,QID60,QID62,QID63,QID65,QID66,QID68,QID69,QID71,QID72,QID74,QID75,QID77,QID78,QID80,QID81,QID83,QID84,QID86,QID87,QID89,QID90,QID92,QID93,QID95,QID96,QID98,QID99,QID101,QID102,QID104,QID105,QID107,QID108,QID110,QID111,QID113,QID114,QID116,QID117,QID119,QID120,QID122,QID123,QID125,QID126,QID128,QID129,QID131,QID132,QID134,QID135,QID137,QID138,QID140,QID141,QID143,QID144,QID146,QID147,QID149,QID150,QID152,QID153,QID155,QID156,QID158,QID159,QID161,QID162,QID164,QID165,QID167,QID168,QID170,QID171,QID173,QID174,QID176,QID177,QID179,QID180,QID182,QID183,QID185,QID186,QID188,QID189,QID191,QID192,QID194,QID195,QID197,QID198,QID200,QID201,QID203,QID204,QID206,QID207,QID209,QID210,QID212,QID213,QID215,QID216,QID218,QID219,QID221,QID222,QID224,QID225,QID227,QID228,QID230,QID231,QID233,QID234,QID236,QID237,QID239,QID240,QID242,QID243,QID245,QID246,QID248,QID249,QID251,QID252,QID254,QID255,QID257,QID258,QID260,QID261,QID263,QID264,QID266,QID267,QID269,QID270,QID272,QID273,QID275,QID276,QID278,QID279,QID281,QID282,QID284,QID285,QID287,QID288,QID290,QID291,QID293,QID294,QID296,QID297,QID299,QID300,QID302,QID303,QID305,QID306,QID308,QID309,QID311,QID312,QID314,QID315,QID317,QID318,QID320,QID321,QID323,QID324,QID326,QID327,QID329,QID330,QID332,QID333,QID335,QID336,QID338,QID339,QID341,QID342,QID344,QID345,QID347,QID348,QID350,QID351,QID353,QID354,QID356,QID357,QID359,QID360,QID362,QID363,QID365,QID366,QID368,QID369,QID371,QID372,QID374,QID375,QID377,QID378,QID380,QID381,QID383,QID384,QID386,QID387,QID389,QID390,QID392,QID393,QID395,QID396,QID398,QID399,QID401,QID402,QID404,QID405,QID407,QID408,QID410,QID411,QID413,QID414,QID416,QID417,QID419,QID420,QID422,QID423,QID425,QID426,QID428,QID429,QID431,QID432,QID434,QID435,QID437,QID438,QID440,QID441,QID443,QID444,QID446,QID447,QID449,QID450,QID452,QID453,QID455,QID456,QID458,QID459,QID461,QID462,QID464,QID465,QID467,QID468,QID470,QID471,QID473,QID474,QID476,QID477,QID479,QID480,QID482,QID483,random
455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",3,,,,,,,,,,,,,,,,,"sky,dog",3,"night,lady",4,,,,,,,"food,weight",3,,,,,"artist,performance",3,"relationship,food",3,"security,lady",4,"relationship,family",3,,,"boy,lady",3,,,,,,,"relationship,heart",4,,,,,,,"performance,country",3,,,,,"sky,feelings",3,,,,,,,,,"feelings,money",3,,,"feelings,history",3,,,,,,,"lady,weight",3,"lady,holiday",3,,,"birthday,history",3,"birthday,relationship",3,"wedding,performance",3,,,"birthday,beauty",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349579
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"girl,wings",3,,,"wedding,street",4,"lady,girl",4,,,"lady,weight",4,,,"girl,history",2,"lady,dog",4,,,,,"girl,baby",2,,,,,"food,gift",3,"boy,girl",2,,,"lady,food",4,,,,,,,,,,,,,"beer,performance",4,,,,,,,"relationship,lady",3,,,,,,,,,,,,,"animal,lady",2.5,"artist,country",2,"girl,feelings",4,,,"feelings,beauty",4,"lady,street",4,"girl,area",4,,,,,"death,lady",4,,,,,,,"wedding,performance",4,,,,,,,563143
616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,lady",5,,,"lady,girl",5,"security,food",5,,,"girl,lady",5,,,"lady,sky",5,,,,,,,"road,business",5,,,,,,,,,,,"security,lady",5,,,"baby,god",4,,,"performance,night",5,,,"apple,beer",5,,,"chocolate,birthday",5,,,apple,5,,,"performance,lady",5,,,"feelings,birthday",5,,,,,,,,,"feelings,money",5,,,,,"apple,street",5,,,,,"family,weight",5,"lady,holiday",5,,,,,"boy,relationship",5,,,"security,wedding",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551849
346,"beer,country",1,,,,,,,"lady,girl",2,,,,,"girl,lady",1,"girl,history",1,,,,,"city,lady",2,"girl,baby",1,"beer,road",1,,,,,"boy,girl",1,,,,,"security,lady",1,"lady,family",1,,,,,,,,,,,"phone,heart",1,,,"relationship,boy",1,,,"chocolate,country",1,,,"lady,girl",1,,,,,,,"animal,lady",2,,,"girl,feelings",1,,,,,"lady,street",1,"legs,area",1,"lady,baby",1,,,,,"lady,birthday",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656751
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beer,girl",1,,,,,,,,,,,,,,,,,,,"food,performance",3,,,"security,lady",1,,,"death,baby",1,,,,,"girl,food",1,,,,,"child,chocolate",5,"animal,boy",1,,,"chocolate,country",1,"performance,feelings",1,"lady,chocolate",1,,,,,"girl,apple",1,"apple,animal",4,,,,,,,,,"lady,apple",3,,,,,"lady,family",5,death,3,"lady,artist",3,"birthday,boy",2,"birthday,relationship",1,,,"security,wedding",3,,,"birthday,food",1,285686
453,,,"girl,wings",2,,,,,"lady,girl",4,,,"lady,hair",3,,,,,,,,,"chocolate,lady",2,,,,,"girl,weight",2,"lady,gift",4,,,,,,,,,,,,,,,,,,,"apple,beer",2,,,,,,,,,,,,,"lady,girl",4,,,"text,lady",3,"girl,apple",4,,,"apple,country",4,"feelings,money",2,,,"feelings,beauty",3,,,"girl,area",2,"lady,feelings",2,"lady,family",4,"lady,holiday",3,,,"birthday,history",3,,,"wedding,performance",2,,,"birthday,beauty",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334481
710,"artist,country",4,,,,,"wedding,lady",5,,,,,"lady,hair",4,,,,,,,,,,,,,"road,business",5,"girl,weight",5,,,,,,,"relationship,lady",5,,,,,"baby,god",5,,,"performance,night",5,"wedding,girl",5,"beer,performance",4,,,,,"relationship,boy",5,,,,,"performance,feelings",2,,,,,,,,,,,,,"girl,feelings",3,"baby,artist",5,,,"lady,street",5,,,,,,,,,,,"birthday,boy",4.5,"boy,relationship",5,"wedding,performance",3,"security,wedding",3,"birthday,beauty",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269347
768,"artist,country",4,,,,,"wedding,lady",4,"lady,girl",4,,,"lady,weight",3,,,,,"lady,dog",4,,,,,,,"road,business",3,"girl,weight",4,,,"boy,girl",3,,,"relationship,lady",4,,,,,,,,,"beer,night",4,"girl,food",3,"beer,performance",5,,,,,"animal,boy",3.5,"relationship,lady",4,,,"performance,feelings",4,,,,,"text,lady",4,,,,,,,,,,,,,,,,,,,,,"lady,holiday",3,,,"history,boy",4,"birthday,relationship",3,,,"death,wedding",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817127
384,,,,,"artist,lady",5,"wedding,lady",4,,,"girl,food",4,,,,,,,"lady,dog",4,"night,lady",4,,,,,,,"girl,weight",5,,,,,"artist,performance",5,,,,,,,,,"boy,lady",2,,,"wedding,girl",3,"apple,beer",5,,,"child,birthday",5,,,"lady,apple",5,,,"performance,feelings",2,,,"feelings,birthday",5,"text,god",5,"apple,death",3,,,"artist,apple",5,,,"feelings,baby",1,,,,,,,,,,,,,,,,,"boy,relationship",5,,,"security,wedding",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254999
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wedding,lady",5,"lady,girl",3,,,"lady,weight",5,,,"legs,girl",3,,,,,,,,,"beer,road",4,"girl,food",4,,,,,,,,,"security,lady",4,,,"baby,god",4,,,"beer,night",4,"girl,food",3,"apple,beer",4,,,,,,,"relationship,lady",4,,,,,,,,,,,,,"animal,lady",4,"artist,apple",5,,,"feelings,baby",4,"feelings,history",3,"lady,apple",4,,,,,"lady,family",3,"lady,holiday",5,,,,,,,,,,,"birthday,beauty",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519345
921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,lady",4,,,,,"security,girl",2,"lady,weight",1,"girl,lady",5,,,"lady,dog",4,,,,,,,,,"girl,weight",3,,,"boy,girl",5,,,,,,,,,,,"lady,sky",2,"performance,night",5,,,"beer,performance",4,,,,,,,"relationship,lady",3,,,"performance,feelings",2,,,"feelings,birthday",2,"text,god",2,,,"apple,lady",1,,,,,,,,,"lady,apple",2,"girl,area",4,,,,,,,,,,,"boy,relationship",3,,,"security,death",3,"death,beauty",4,,,731638
486,"artist,country",3,,,"artist,security",3,"wedding,lady",3,,,,,"lady,hair",4,"girl,lady",4,,,,,,,,,"girl,baby",3,"road,business",3,,,,,,,"artist,performance",4,"relationship,lady",4,,,,,"death,god",3,,,"beer,night",3,,,"apple,beer",3,,,,,,,"relationship,lady",4,,,,,,,"feelings,birthday",4,,,,,,,,,,,,,,,,,"legs,girl",3,"baby,feelings",3,,,"lady,holiday",3,,,"birthday,history",3,,,,,"security,wedding",4,,,"birthday,food",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764545
303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apple,wings",2,,,,,,,,,"lady,hair",2,,,"legs,history",4,,,"night,weight",3,,,"girl,legs",2,"beer,road",5,"girl,food",3,,,,,,,"relationship,food",4,,,,,"baby,god",2,,,,,"wedding,food",1,,,,,"chocolate,birthday",1,"animal,relationship",3,,,,,,,,,"feelings,birthday",4,,,"girl,apple",4,"animal,lady",2.5,,,,,"feelings,artist",3,"feelings,beauty",2,,,,,"baby,feelings",4,,,,,"artist,birthday",3,,,,,"wedding,performance",1,,,,,,,767106
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",3,"girl,wings",2,"artist,lady",2,,,,,"girl,food",1,,,,,"girl,history",3,"sky,dog",2,"night,lady",3,"city,chocolate",3,"girl,legs",1.5,,,,,"food,lady",2,,,"food,performance",1.5,,,,,,,,,,,"performance,night",2,,,"beer,performance",2,relationship,2,"child,chocolate",3,,,,,,,"feelings,lady",3,,,,,,,,,,,,,"feelings,money",1,,,,,,,,,,,,,,,,,"birthday,history",1,,,wedding,1,,,,,"birthday,death",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399572
471,,,,,,,,,"lady,girl",5,"security,girl",4,,,,,,,"sky,dog",2,,,"city,lady",4,,,,,,,,,"boy,girl",2,,,"relationship,lady",4,,,,,,,"boy,lady",3,"beer,night",3,,,,,"phone,heart",3,,,"relationship,boy",4,,,,,"performance,lady",1,"chocolate,girl",1,,,,,,,"animal,lady",3,"apple,country",3,"feelings,money",4,,,"feelings,beauty",3,"lady,street",3,,,,,,,,,,,,,"birthday,relationship",2,"wedding,performance",4,,,,,"birthday,food",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973890
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",5,,,"artist,security",5,"wedding,street",5,,,"security,girl",5,"lady,hair",5,,,,,,,"night,weight",5,"chocolate,lady",5,"girl,legs",5,"beer,business",4,"girl,food",5,"food,lady",5,,,,,,,,,"relationship,family",5,,,"boy,lady",5,"performance,beer",5,,,,,"relationship,heart",5,,,,,,,,,,,,,"sky,feelings",5,"text,god",5,,,,,,,,,"feelings,baby",4,,,,,,,"lady,baby",5,,,,,,,,,,,,,,,"death,birthday",5,,,946861
365,,,"girl,wings",2,,,,,,,,,"lady,hair",3,,,"girl,history",3,,,"lady,weight",4,,,,,,,"girl,weight",4,"lady,gift",3,,,,,,,"lady,gift",1,"lady,family",1,"baby,god",4,,,,,"wedding,girl",4,,,,,"child,birthday",5,,,,,"chocolate,performance",2,,,,,,,"text,god",3,"girl,apple",4,,,,,,,"feelings,artist",3,,,,,,,,,"lady,family",3,,,"lady,artist",3,"history,boy",2,,,"wedding,performance",2,,,"death,beauty",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189575
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beer,country",3,,,,,,,"lady,girl",5,"security,girl",3,,,,,,,,,,,,,,,,,,,,,,,"food,performance",4,,,"security,lady",5,"relationship,family",5,,,"boy,lady",4,,,,,,,"relationship,heart",3,,,,,"relationship,lady",5,"performance,country",4,"performance,lady",4,"lady,girl",5,,,"text,lady",4,,,,,,,,,,,,,"lady,street",4,,,,,"lady,family",5,"death,lady",5,"lady,artist",4,"birthday,boy",4,"boy,relationship",4,,,,,"death,beauty",3,,,988349
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"security,girl",3,,,,,,,"sky,dog",3,"night,lady",3,,,,,,,,,,,"boy,girl",4,,,,,"security,lady",3,,,,,,,"beer,night",3,"girl,food",3,,,,,,,,,"lady,apple",3,,,,,"lady,girl",3,,,"text,lady",4,,,"animal,lady",3,,,"feelings,money",3,"feelings,artist",3,,,"apple,street",4,"girl,area",3,,,,,,,,,"birthday,history",4,"boy,birthday",3,,,"death,wedding",3,"birthday,beauty",4,"birthday,death",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561090
810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",3,,,"artist,lady",4,"wedding,lady",4,"weight,girl",3,,,,,"beer,lady",3,,,"lady,dog",5,"night,lady",4,,,,,"road,business",3,,,"lady,gift",3,,,,,,,,,,,"baby,god",4,"boy,lady",4,,,,,,,"relationship,heart",4,,,"animal,boy",4,,,,,"feelings,lady",4,,,"sky,feelings",4,,,,,"animal,lady",4,,,,,,,,,,,"legs,girl",3,,,,,,,"lady,artist",4,,,,,,,,,"birthday,beauty",4,"birthday,death",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102179
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,lady",2,"street,lady",1,,,,,,,,,,,,,"night,lady",1,,,,,"beer,business",3,,,"food,gift",1,,,"artist,performance",2,"lady,food",2,"security,lady",1,"relationship,lady",1,,,,,"performance,night",2,"girl,food",1,"beer,performance",1,"relationship,heart",2,,,,,,,,,"performance,feelings",1,,,,,,,"girl,death",1,"apple,lady",1,,,,,,,,,,,,,,,"lady,family",2.5,,,,,"birthday,boy",1,,,"wedding,performance",1,,,,,"birthday,food",1,512306
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",2,"apple,wings",1.5,"artist,lady",1,,,"weight,lady",1,,,,,,,,,,,,,"city,lady",1,"girl,baby",1,"beer,road",1,,,"lady,gift",1,,,,,,,,,"lady,family",2,,,,,,,"wedding,food",2,,,"phone,relationship",1,,,,,"relationship,apple",1,"performance,country",1,"feelings,lady",2,,,,,,,"girl,apple",1,,,"artist,country",1,,,,,"feelings,beauty",1,,,"legs,area",1,,,,,"lady,holiday",1,"lady,artist",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482012
297,,,,,,,,,,,,,,,,,,,,,"night,lady",2,"city,lady",4,,,"road,business",2,,,,,"boy,girl",5,"artist,performance",4,,,,,"lady,family",3,"baby,god",3,"boy,lady",5,,,,,,,,,,,"relationship,boy",3,"relationship,lady",4,,,"performance,lady",3,,,,,,,,,"animal,lady",2,,,"girl,feelings",3,,,,,"lady,street",1,"legs,girl",2.5,"lady,feelings",3,"lady,family",4,,,,,"birthday,history",3,,,,,,,"birthday,beauty",4,"birthday,food",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864324
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",4,,,,,"street,lady",4,,,"security,girl",4,"weight,hair",4,,,"legs,history",3,,,"lady,weight",3,"chocolate,lady",4,,,"beer,business",4,,,,,,,,,"lady,food",4,,,,,,,,,,,,,,,"relationship,heart",4,,,,,"relationship,lady",5,"chocolate,performance",4,,,"lady,girl",5,,,,,"girl,death",4,,,,,"feelings,money",4,,,,,,,,,"lady,feelings",3,"lady,family",4,,,,,"birthday,boy",4,,,"wedding,performance",4,,,,,"birthday,food",4,979775
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"girl,wings",4,,,"street,lady",5,"lady,girl",4,,,"lady,hair",3,,,"girl,history",4,,,,,,,,,,,,,"lady,gift",5,,,,,"lady,food",4,,,"relationship,lady",3,"baby,god",4,"boy,lady",4,,,,,"apple,beer",3,,,"child,chocolate",3,"animal,boy",4,,,"chocolate,country",3,"feelings,lady",4,,,,,,,,,,,"artist,apple",4,,,,,"feelings,beauty",5,,,,,,,"lady,family",5,"lady,holiday",4,,,,,,,"wedding,apple",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417692
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beer,country",3,"girl,wings",2,,,,,"lady,girl",4,,,,,"girl,lady",2,"legs,history",1,"lady,dog",3,,,,,,,,,,,"food,gift",1,,,"food,artist",2,,,"security,gift",2,,,,,"boy,lady",3,,,,,,,,,,,,,"relationship,lady",3,"performance,country",2,"feelings,lady",2,,,,,,,,,,,"apple,country",2,,,"baby,artist",2,,,,,"legs,girl",2,,,,,,,"lady,artist",2,,,"boy,relationship",3,,,"death,wedding",2,"death,beauty",3,,,353956
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,lady",1,,,,,"security,girl",1,,,"beer,lady",2,,,"lady,dog",5,,,,,,,,,"girl,weight",3,,,"boy,girl",4,,,,,"security,lady",2,,,,,,,"performance,beer",2,,,,,,,,,,,,,,,,,"lady,girl",5,"sky,feelings",3,"text,lady",4,,,"animal,lady",5,,,,,"feelings,baby",2,,,"lady,apple",2,,,"baby,feelings",2,,,,,,,"birthday,boy",3,"birthday,relationship",3,,,"security,wedding",4,"birthday,beauty",5,"birthday,death",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220788
