StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID9,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID18,QID19,QID20,QID21,QID22,QID23,QID24,QID25,QID27,QID28,QID29,QID30,QID31,QID32,QID33,QID34,QID36,QID37,QID38,QID39,QID40,QID41,QID42,QID43,QID45,QID46,QID47,QID48,QID49,QID50,QID51,QID52,QID54,QID55,QID56,QID57,QID58,QID59,QID60,QID61,QID63,QID64,QID65,QID66,QID67,QID68,QID69,QID70,QID72,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID81,QID82,QID83,QID84,QID85,QID86,QID87,QID88,QID90,QID91,QID92,QID93,QID94,QID95,QID96,QID97,QID99,QID100,QID101,QID102,QID103,QID104,QID105,QID106,QID108,QID109,QID110,QID111,QID112,QID113,QID114,QID115,QID117,QID118,QID119,QID120,QID121,QID122,QID123,QID124,QID126,QID127,QID128,QID129,QID130,QID131,QID132,QID133,QID135,QID136,QID137,QID138,QID139,QID140,QID141,QID142,QID144,QID145,QID146,QID147,QID148,QID149,QID150,QID151,QID153,QID154,QID155,QID156,QID157,QID158,QID159,QID160,QID162,QID163,QID164,QID165,QID166,QID167,QID168,QID169,QID171,QID172,QID173,QID174,QID175,QID176,QID177,QID178,QID180,QID181,QID182,QID183,QID184,QID185,QID186,QID187,QID189,QID190,QID191,QID192,QID193,QID194,QID195,QID196,QID198,QID199,QID200,QID201,QID202,QID203,QID204,QID205,QID207,QID208,QID209,QID210,QID211,QID212,QID213,QID214,QID216,QID217,QID218,QID219,QID220,QID221,QID222,QID223,QID225,QID226,QID227,QID228,QID229,QID230,QID231,QID232,QID234,QID235,QID236,QID237,QID238,QID239,QID240,QID241,QID243,QID244,QID245,QID246,QID247,QID248,QID249,QID250,QID252,QID253,QID254,QID255,QID256,QID257,QID258,QID259,QID260,QID261,QID262,QID263,QID264,QID265,QID266,QID267,QID268,QID270,QID271,QID272,QID273,QID274,QID275,QID276,QID277,QID279,QID280,QID281,QID282,QID283,QID284,QID285,QID286,QID288,QID289,QID290,QID291,QID292,QID293,QID294,QID295,QID297,QID298,QID299,QID300,QID301,QID302,QID303,QID304,QID306,QID307,QID308,QID309,QID310,QID311,QID312,QID313,QID315,QID316,QID317,QID318,QID319,QID320,QID321,QID322,QID324,QID325,QID326,QID327,QID328,QID329,QID330,QID331,QID333,QID334,QID335,QID336,QID337,QID338,QID339,QID340,QID342,QID343,QID344,QID345,QID346,QID347,QID348,QID349,QID351,QID352,QID353,QID354,QID355,QID356,QID357,QID358,QID360,QID361,QID362,QID363,QID364,QID365,QID366,QID367,mTurkCode
1/13/18 16:17,1/13/18 16:21,IP Address,*******,100,248,TRUE,1/13/18 16:21,R_31aUCHWVFjuV9Qw,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sky,lady","eyes,chocolate","eyes,lady","eyes,sky","eyes,chocolate","lady,wedding","sky,chocolate","sky,chocolate",,,,,,,,,,,,,,,,,"apple,city","dog,phone","phone,apple","city,death","phone,city","dog,death","phone,city","phone,death",,,,,,,,,"family,child","city,chocolate","family,girl","child,chocolate","family,girl","city,child","child,chocolate","family,child","heart,eyes","phone,text","phone,history","heart,history","heart,eyes","eyes,text","history,text","heart,eyes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"chocolate,girl","boy,girl","dog,boy","dog,boy","dog,chocolate","boy,girl","boy,girl","car,chocolate",,,,,,,,,,,,,,,,,75696362
1/13/18 16:16,1/13/18 16:21,IP Address,*******,100,280,TRUE,1/13/18 16:21,R_22EnnMM0hFKkHlx,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"car,country","country,child","country,child","car,money","car,apple","car,child","apple,child","car,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,lady","lady,sky","heart,sky","hands,lady","hands,lady","heart,sky","hands,sky","country,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hands,feelings","legs,feelings","legs,friend","legs,friend","feelings,friend","feelings,wedding","feelings,friend","feelings,wedding","god,text","god,text","eyes,text","boy,god","boy,text","eyes,boy","eyes,sky","sky,boy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,child","baby,city","baby,child","child,holiday","chocolate,holiday","baby,child","child,city","city,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45444935
1/13/18 16:17,1/13/18 16:22,IP Address,*******,100,277,TRUE,1/13/18 16:22,R_W6BFtqe6ecIG0Nj,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,"child,baby","child,baby","child,baby","apple,food","child,food","apple,food","child,baby","child,baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,family","child,dog","child,dog","child,dog","country,family","dog,country","family,legs","dog,legs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"god,relationship","animal,god","animal,relationship","car,animal","car,god","animal,god","animal,god","animal,relationship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,performance","evening,performance","evening,performance","car,business","car,country","car,country","business,performance","country,business",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66846599
1/13/18 16:17,1/13/18 16:22,IP Address,*******,100,278,TRUE,1/13/18 16:22,R_3L5WMAQXfEeCOxX,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,evening","city,road","road,weight","evening,weight","road,birthday","city,weight","city,evening","road,evening",,,,,,,,,,,,,,,,,"country,lady","country,lady","heart,sky","hands,lady","hands,heart","heart,sky","heart,sky","country,heart",,,,,,,,,,,,,,,,,"lady,wedding","sky,chocolate","eyes,sky","eyes,lady","eyes,chocolate","lady,wedding","chocolate,lady","chocolate,wedding",,,,,,,,,"hands,room","child,morning","morning,room","hands,room","child,morning","child,hands","child,wings","wings,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25723264
1/13/18 16:17,1/13/18 16:22,IP Address,*******,100,260,TRUE,1/13/18 16:22,R_1cV72MaphEBcpqB,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holiday,birthday","food,holiday","eyes,ocean","eyes,ocean","holiday,eyes","food,ocean","birthday,eyes","food,holiday",,,,,,,,,,,,,,,,,"car,death","car,legs","car,legs","death,sky","car,sky","street,death","car,death","death,legs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"family,weight","city,family","family,security","city,hands","family,security","city,hands","city,family","city,hands","animal,country","country,hands","country,city","country,morning","animal,country","city,morning","animal,country","country,hands",,,,,,,,,"eyes,sky","eyes,sky","eyes,sky","god,text","sky,god","eyes,boy","eyes,sky","eyes,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88717509
1/13/18 16:16,1/13/18 16:22,IP Address,*******,100,336,TRUE,1/13/18 16:22,R_1DSeoTmk7MSeACO,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,"child,baby","child,baby","money,food","apple,baby","baby,food","money,food","child,apple","child,apple",,,,,,,,,,,,,,,,,,,,,,,,,"baby,beauty","beauty,holiday","dog,security","baby,beauty","dog,security","baby,dog","dog,security","baby,dog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,wedding","eyes,chocolate","eyes,sky","eyes,sky","sky,chocolate","lady,wedding","eyes,chocolate","lady,wedding",,,,,,,,,,,,,,,,,,,,,,,,,"car,death","street,legs","car,legs","death,sky","car,street","death,sky","car,death","legs,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,phone","beauty,performance","boy,girl","performance,phone","beauty,performance","beauty,performance","boy,girl","boy,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14467445
1/13/18 16:16,1/13/18 16:22,IP Address,*******,100,354,TRUE,1/13/18 16:22,R_3lQFrOSblSG4USG,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hands,room","wings,morning","wings,room","hands,room","wings,morning","child,room","child,hands","hands,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,family","city,family","city,family","family,hands","family,weight","city,security","family,hands","family,hands",,,,,,,,,,,,,,,,,"god,text","god,text","eyes,sky","god,text","boy,god","eyes,boy","eyes,sky","eyes,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,performance","beauty,performance","boy,girl","beauty,performance","beauty,performance","beauty,performance","boy,girl","boy,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81977523
1/13/18 16:16,1/13/18 16:22,IP Address,*******,100,353,TRUE,1/13/18 16:22,R_cGhWIYVsZKAavHb,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,road","city,road","city,road","eyes,hair","eyes,weight","eyes,weight","eyes,hair","road,hair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"street,area","car,area","street,area","baby,god","car,god","street,area","area,baby","street,area",,,,,,,,,,,,,,,,,"city,hands","country,city","animal,country","country,morning","animal,hands","city,morning","country,city","country,city",,,,,,,,,,,,,,,,,"eyes,lady","sky,history","eyes,birthday","history,lady","sky,lady","sky,birthday","sky,history","eyes,lady",,,,,,,,,,,,,,,,,"child,artist","death,street","street,wedding","child,death","artist,wedding","death,wedding","child,artist","child,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75892966
1/13/18 16:17,1/13/18 16:23,IP Address,*******,100,380,TRUE,1/13/18 16:23,R_21GoTGHwkLpZYCK,*******,*******,*******,*******,*******,*******,anonymous,EN,"car,city","girl,lady","girl,lady","girl,performance","lady,performance","girl,performance","car,city","girl,lady",,,,,,,,,,,,,,,,,"hands,animal","hands,holiday","hands,animal","animal,room","hands,holiday","hands,holiday","area,animal","animal,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,lady","birthday,history","eyes,lady","birthday,history","eyes,sky","eyes,lady","eyes,sky","birthday,lady",,,,,,,,,,,,,,,,,"child,wedding","death,street","death,street","death,artist","artist,wedding","child,wedding","child,artist","artist,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,child","baby,child","baby,child","baby,child","chocolate,city","baby,child","baby,child","city,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39028756
1/13/18 16:17,1/13/18 16:23,IP Address,*******,100,404,TRUE,1/13/18 16:23,R_XGTa6IMXLd6wlkR,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"country,child","country,child","car,child","car,money","car,country","car,country","car,child","country,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sky,lady","chocolate,wedding","eyes,lady","chocolate,lady","sky,chocolate","lady,wedding","chocolate,lady","lady,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,street","death,street","death,street","child,artist","artist,wedding","death,wedding","child,artist","child,artist",,,,,,,,,,,,,,,,,,"car,performance","country,evening","country,evening","car,country","car,evening","car,country","car,business","country,performance",,,,,,,,,,,,,,,,,"child,text","security,text","artist,food","artist,child","artist,text","child,text","artist,food","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23973510
1/13/18 16:20,1/13/18 16:24,IP Address,*******,100,250,TRUE,1/13/18 16:24,R_sHCaKZO56yTVdnP,*******,*******,*******,*******,*******,*******,anonymous,EN,"city,performance","girl,lady","car,city","girl,city","girl,lady","car,performance","car,city","car,performance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"feelings,relationship","beauty,street","beauty,relationship","feelings,relationship","street,area","beauty,feelings","street,area","area,feelings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"god,relationship","animal,god","car,phone","animal,god","god,relationship","car,phone","god,relationship","phone,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","child,beauty","wings,hair","wings,beauty","friend,hair","wings,hair","beauty,friend","child,friend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,feelings","ocean,feelings","beauty,feelings","area,wings","area,feelings","ocean,beauty","ocean,wings","area,wings",,,,,,,,,,,,,,,,,,,,,,,,,22190224
1/13/18 16:16,1/13/18 16:24,IP Address,*******,100,476,TRUE,1/13/18 16:24,R_qCTEaDmXvCprYhr,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hands,heart","hands,lady","heart,sky","lady,sky","hands,sky","heart,sky","hands,heart","country,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"street,area","street,area","street,area","baby,god","area,god","street,area","street,area","street,area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gift,food","gift,city","car,city","city,street","car,gift","city,street","car,gift","city,street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,child","artist,child","artist,child","artist,country","artist,child","country,child","artist,country","artist,child",,,,,,,,,,,,,,,,,"ocean,feelings","area,ocean","beauty,feelings","beauty,feelings","area,feelings","feelings,wings","area,ocean","area,ocean",,,,,,,,,,,,,,,,,,,,,,,,,37602572
1/13/18 16:16,1/13/18 16:24,IP Address,*******,100,478,TRUE,1/13/18 16:24,R_22nUQ63q7zmnNmj,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,evening","city,road","city,road","birthday,weight","birthday,evening","birthday,weight","city,evening","city,road","baby,beauty","beauty,holiday","dog,security","baby,beauty","baby,security","baby,beauty","dog,security","baby,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"god,relationship","god,relationship","god,relationship","god,relationship","animal,god","car,animal","god,relationship","car,relationship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,child","artist,food","artist,food","food,child","food,security","artist,security","artist,food","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,sky","area,road","area,artist","sky,road","sky,road","artist,wings","artist,wings","sky,wings",69711879
1/13/18 16:17,1/13/18 16:24,IP Address,*******,100,471,TRUE,1/13/18 16:24,R_22D2IdDB1sgDFwO,*******,*******,*******,*******,*******,*******,anonymous,EN,"car,city","girl,lady","lady,car","girl,lady","lady,performance","girl,performance","car,city","girl,lady",,,,,,,,,,,,,,,,,"hands,animal","area,holiday","hands,animal","hands,animal","area,room","hands,animal","area,animal","area,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"street,area","street,area","street,area","area,baby","area,god","street,area","area,baby","street,area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gift,food","gift,city","gift,street","city,street","car,gift","city,street","car,city","car,street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,child","artist,child","artist,child","artist,child","artist,child","artist,child","artist,child","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59871206
1/13/18 16:16,1/13/18 16:24,IP Address,*******,100,494,TRUE,1/13/18 16:24,R_eLtJkhaFVeFl91n,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holiday,birthday","food,eyes","eyes,ocean","food,eyes","food,birthday","food,ocean","food,eyes","eyes,ocean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"friend,hair","child,beauty","wings,hair","wings,beauty","beauty,hair","child,friend","beauty,hair","child,friend",,,,,,,,,"child,security","food,text","artist,food","food,security","artist,food","artist,child","artist,food","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"friend,training","food,hair","food,training","child,friend","hair,friend","friend,training","friend,training","food,friend","sky,artist","area,road","artist,wings","area,sky","sky,road","area,sky","artist,wings","sky,wings",64094183
1/13/18 16:19,1/13/18 16:25,IP Address,*******,100,358,TRUE,1/13/18 16:25,R_2rkFjPyhkPm3TD9,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"hands,animal","animal,holiday","hands,room","area,room","animal,holiday","hands,animal","area,animal","animal,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,death","street,legs","car,sky","street,death","car,death","car,death","car,death","street,legs",,,,,,,,,"heart,history","eyes,text","phone,text","heart,history","phone,text","heart,eyes","heart,eyes","heart,eyes",,,,,,,,,"feelings,relationship","beauty,area","beauty,relationship","beauty,feelings","beauty,relationship","feelings,relationship","feelings,relationship","street,area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,phone","car,relationship","car,god","phone,animal","animal,god","car,animal","god,relationship","god,relationship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94105808
1/13/18 16:16,1/13/18 16:25,IP Address,*******,100,507,TRUE,1/13/18 16:25,R_3etcMgnmiVCSQdZ,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"animal,holiday","animal,holiday","hands,animal","area,room","animal,holiday","animal,holiday","area,animal","animal,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,room","wings,morning","wings,morning","hands,room","child,hands","child,wings","child,wings","morning,room",,,,,,,,,,,,,,,,,,,,,,,,,"heart,eyes","heart,eyes","heart,eyes","history,text","heart,eyes","heart,eyes","history,text","heart,eyes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,performance","girl,beauty","performance,phone","boy,performance","girl,beauty","beauty,performance","girl,beauty","boy,phone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,chocolate","boy,girl","car,dog","dog,boy","car,dog","car,boy","car,chocolate","boy,girl",,,,,,,,,,,,,,,,,83409082
1/13/18 16:18,1/13/18 16:25,IP Address,*******,100,438,TRUE,1/13/18 16:25,R_cON7lLw6jrbG7Dj,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,family","dog,country","child,dog","child,family","country,family","dog,country","dog,legs","child,family",,,,,,,,,"holiday,birthday","birthday,eyes","food,holiday","eyes,ocean","holiday,eyes","food,holiday","food,eyes","food,ocean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,animal","god,relationship","god,relationship","phone,animal","car,god","car,animal","god,relationship","car,god",,,,,,,,,,,,,,,,,"beauty,performance","beauty,performance","boy,girl","beauty,performance","performance,phone","beauty,performance","girl,beauty","boy,performance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,training","training,road","gift,phone","business,gift","business,training","training,gift","training,road","business,gift",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81452392
1/13/18 16:17,1/13/18 16:25,IP Address,*******,100,485,TRUE,1/13/18 16:25,R_0HQmnCHr19eGoEx,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,eyes","city,eyes","city,road","eyes,hair","city,road","road,weight","eyes,hair","city,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,family","security,weight","city,family","family,hands","hands,security","city,security","city,family","family,security",,,,,,,,,,,,,,,,,"sky,god","eyes,text","eyes,sky","boy,text","eyes,god","eyes,boy","eyes,sky","boy,text",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,child","artist,child","artist,country","country,child","child,morning","country,morning","artist,country","birthday,morning",,,,,,,,,,,,,,,,,"area,feelings","ocean,feelings","beauty,feelings","feelings,wings","area,beauty","area,feelings","area,ocean","area,feelings",,,,,,,,,,,,,,,,,,,,,,,,,80150063
1/13/18 16:17,1/13/18 16:25,IP Address,*******,100,503,TRUE,1/13/18 16:25,R_xE50x0WH0GnPVPb,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,sky","heart,lady","heart,sky","country,lady","lady,sky","country,sky","country,heart","hands,lady","morning,night","artist,country","night,artist","night,car","artist,car","night,country","artist,country","morning,artist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"legs,feelings","hands,friend","hands,wedding","hands,legs","feelings,wedding","friend,wedding","feelings,friend","hands,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gift,road","training,road","business,training","gift,phone","training,road","business,phone","gift,road","business,road",,,,,,,,,"beauty,feelings","ocean,feelings","beauty,wings","beauty,wings","area,feelings","ocean,beauty","ocean,wings","area,ocean",,,,,,,,,,,,,,,,,,,,,,,,,72543256
1/13/18 16:17,1/13/18 16:25,IP Address,*******,100,501,TRUE,1/13/18 16:25,R_2P6aGzsZrAMezWG,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"car,country","country,child","child,money","car,money","car,apple","car,money","child,money","country,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,eyes","food,holiday","holiday,ocean","birthday,eyes","eyes,ocean","food,ocean","holiday,eyes","food,ocean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"god,text","god,text","eyes,sky","eyes,boy","eyes,boy","eyes,boy","eyes,sky","boy,god",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","child,beauty","wings,hair","child,wings","child,beauty","friend,hair","beauty,hair","child,friend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,feelings","area,ocean","beauty,feelings","ocean,feelings","area,ocean","ocean,beauty","area,ocean","area,feelings",,,,,,,,,,,,,,,,,,,,,,,,,27555529
